"","zip","sdi_decile"
"10403","32621",6
"10404","32622",8
"10405","32625",5
"10406","32626",8
"10407","32628",8
"10408","32631",1
"10409","32639",1
"10410","32640",6
"10411","32641",9
"10412","32643",4
"10413","32648",2
"10414","32653",3
"10415","32656",5
"10416","32658",5
"10417","32664",1
"10418","32666",5
"10419","32667",4
"10420","32668",4
"10421","32669",2
"10422","32680",8
"10423","32681",NA
"10424","32683",5
"10425","32686",6
"10426","32692",2
"10427","32693",7
"10428","32694",7
"10429","32696",7
"10430","32697",8
"10431","32701",7
"10432","32702",8
"10433","32703",8
"10434","32707",5
"10435","32708",3
"10436","32709",1
"10437","32712",4
"10438","32713",2
"10439","32714",6
"10440","32720",6
"10441","32724",6
"10442","32725",5
"10443","32726",8
"10444","32730",7
"10445","32732",1
"10446","32735",1
"10447","32736",2
"10448","32738",5
"10449","32744",4
"10450","32746",3
"10451","32750",3
"10452","32751",4
"10453","32754",5
"10454","32757",5
"10455","32759",6
"10456","32763",6
"10457","32764",2
"10458","32765",3
"10459","32766",1
"10460","32767",6
"10461","32771",7
"10462","32773",8
"10463","32776",3
"10464","32778",5
"10465","32779",2
"10466","32780",6
"10467","32784",6
"10468","32789",3
"10469","32792",8
"10470","32796",5
"10471","32798",1
"10472","32801",8
"10473","32803",3
"10474","32804",3
"10475","32805",10
"10476","32806",5
"10477","32807",9
"10478","32808",10
"10479","32809",9
"10480","32810",8
"10481","32811",10
"10482","32812",7
"10483","32814",3
"10484","32817",6
"10485","32818",9
"10486","32819",5
"10487","32820",4
"10488","32821",5
"10489","32822",9
"10490","32824",5
"10491","32825",7
"10492","32826",7
"10493","32827",3
"10494","32828",4
"10495","32829",3
"10496","32830",2
"10497","32831",2
"10498","32832",3
"10499","32833",4
"10500","32835",7
"10501","32836",2
"10502","32837",6
"10503","32839",10
"10504","32901",9
"10505","32903",1
"10506","32904",3
"10507","32905",8
"10508","32907",4
"10509","32908",6
"10510","32909",5
"10511","32920",5
"10512","32922",10
"10513","32925",5
"10514","32926",5
"10515","32927",3
"10516","32931",2
"10517","32934",2
"10518","32935",7
"10519","32937",2
"10520","32940",1
"10521","32948",8
"10522","32949",1
"10523","32950",2
"10524","32951",1
"10525","32952",2
"10526","32953",5
"10527","32955",2
"10528","32958",3
"10529","32960",7
"10530","32962",5
"10531","32963",1
"10532","32966",3
"10533","32967",6
"10534","32968",1
"10535","32970",3
"10536","32976",3
"10537","33001",4
"10538","33004",8
"10539","33009",9
"10540","33010",10
"10541","33012",10
"10542","33013",9
"10543","33014",9
"10544","33015",8
"10545","33016",8
"10546","33018",5
"10547","33019",3
"10548","33020",10
"10549","33021",6
"10550","33023",8
"10551","33024",7
"10552","33025",6
"10553","33026",3
"10554","33027",4
"10555","33028",2
"10556","33029",2
"10557","33030",10
"10558","33031",4
"10559","33032",9
"10560","33033",9
"10561","33034",10
"10562","33035",8
"10563","33036",2
"10564","33037",5
"10565","33039",4
"10566","33040",7
"10567","33042",2
"10568","33043",4
"10569","33050",7
"10570","33051",2
"10571","33054",10
"10572","33055",8
"10573","33056",9
"10574","33060",10
"10575","33062",4
"10576","33063",6
"10577","33064",9
"10578","33065",8
"10579","33066",3
"10580","33067",2
"10581","33068",8
"10582","33069",8
"10583","33070",2
"10584","33071",4
"10585","33073",4
"10586","33076",2
"10587","33101",NA
"10588","33109",1
"10589","33122",6
"10590","33125",10
"10591","33126",10
"10592","33127",10
"10593","33128",10
"10594","33129",6
"10595","33130",9
"10596","33131",5
"10597","33132",7
"10598","33133",7
"10599","33134",6
"10600","33135",10
"10601","33136",10
"10602","33137",8
"10603","33138",9
"10604","33139",8
"10605","33140",5
"10606","33141",8
"10607","33142",10
"10608","33143",6
"10609","33144",8
"10610","33145",7
"10611","33146",3
"10612","33147",10
"10613","33149",2
"10614","33150",10
"10615","33154",6
"10616","33155",5
"10617","33156",3
"10618","33157",7
"10619","33158",1
"10620","33160",6
"10621","33161",10
"10622","33162",9
"10623","33165",6
"10624","33166",7
"10625","33167",10
"10626","33168",8
"10627","33169",9
"10628","33170",9
"10629","33172",8
"10630","33173",5
"10631","33174",8
"10632","33175",6
"10633","33176",4
"10634","33177",6
"10635","33178",6
"10636","33179",7
"10637","33180",4
"10638","33181",9
"10639","33182",3
"10640","33183",6
"10641","33184",5
"10642","33185",2
"10643","33186",4
"10644","33187",3
"10645","33189",7
"10646","33190",8
"10647","33193",7
"10648","33194",3
"10649","33196",5
"10650","33301",3
"10651","33304",7
"10652","33305",2
"10653","33306",3
"10654","33308",3
"10655","33309",9
"10656","33311",10
"10657","33312",8
"10658","33313",10
"10659","33314",9
"10660","33315",5
"10661","33316",5
"10662","33317",6
"10663","33319",8
"10664","33321",5
"10665","33322",4
"10666","33323",3
"10667","33324",5
"10668","33325",3
"10669","33326",3
"10670","33327",2
"10671","33328",3
"10672","33330",1
"10673","33331",1
"10674","33332",1
"10675","33334",9
"10676","33351",8
"10677","33401",9
"10678","33403",8
"10679","33404",9
"10680","33405",8
"10681","33406",6
"10682","33407",10
"10683","33408",2
"10684","33409",9
"10685","33410",3
"10686","33411",4
"10687","33412",1
"10688","33413",6
"10689","33414",3
"10690","33415",9
"10691","33417",9
"10692","33418",1
"10693","33426",5
"10694","33428",4
"10695","33430",10
"10696","33431",4
"10697","33432",3
"10698","33433",4
"10699","33434",3
"10700","33435",8
"10701","33436",4
"10702","33437",1
"10703","33438",2
"10704","33440",10
"10705","33441",9
"10706","33442",5
"10707","33444",9
"10708","33445",5
"10709","33446",3
"10710","33449",1
"10711","33455",3
"10712","33458",4
"10713","33460",10
"10714","33461",10
"10715","33462",8
"10716","33463",7
"10717","33467",2
"10718","33469",1
"10719","33470",4
"10720","33471",8
"10721","33472",1
"10722","33473",1
"10723","33476",10
"10724","33477",1
"10725","33478",1
"10726","33480",1
"10727","33483",3
"10728","33484",3
"10729","33486",3
"10730","33487",2
"10731","33493",10
"10732","33496",1
"10733","33498",1
"10734","33503",2
"10735","33510",5
"10736","33511",6
"10737","33513",6
"10738","33514",6
"10739","33521",6
"10740","33523",8
"10741","33525",5
"10742","33527",7
"10743","33534",9
"10744","33538",6
"10745","33540",7
"10746","33541",6
"10747","33542",8
"10748","33543",2
"10749","33544",3
"10750","33545",3
"10751","33547",2
"10752","33548",1
"10753","33549",2
"10754","33556",1
"10755","33558",2
"10756","33559",5
"10757","33563",9
"10758","33565",6
"10759","33566",6
"10760","33567",7
"10761","33569",4
"10762","33570",7
"10763","33572",2
"10764","33573",3
"10765","33576",2
"10766","33578",6
"10767","33579",3
"10768","33584",6
"10769","33585",3
"10770","33592",8
"10771","33594",3
"10772","33596",1
"10773","33597",7
"10774","33598",6
"10775","33602",7
"10776","33603",9
"10777","33604",9
"10778","33605",10
"10779","33606",5
"10780","33607",9
"10781","33609",5
"10782","33610",10
"10783","33611",5
"10784","33612",10
"10785","33613",10
"10786","33614",10
"10787","33615",8
"10788","33616",7
"10789","33617",9
"10790","33618",3
"10791","33619",10
"10792","33620",8
"10793","33621",3
"10794","33624",4
"10795","33625",4
"10796","33626",2
"10797","33629",1
"10798","33634",7
"10799","33635",7
"10800","33637",7
"10801","33647",4
"10802","33701",7
"10803","33702",6
"10804","33703",3
"10805","33704",2
"10806","33705",9
"10807","33706",2
"10808","33707",5
"10809","33708",3
"10810","33709",6
"10811","33710",3
"10812","33711",8
"10813","33712",8
"10814","33713",7
"10815","33714",9
"10816","33715",1
"10817","33716",6
"10818","33744",4
"10819","33755",10
"10820","33756",8
"10821","33759",6
"10822","33760",8
"10823","33761",3
"10824","33762",4
"10825","33763",5
"10826","33764",4
"10827","33765",8
"10828","33767",3
"10829","33770",7
"10830","33771",6
"10831","33772",4
"10832","33773",4
"10833","33774",6
"10834","33776",1
"10835","33777",2
"10836","33778",4
"10837","33781",8
"10838","33782",4
"10839","33785",3
"10840","33786",2
"10841","33801",10
"10842","33803",6
"10843","33805",10
"10844","33809",5
"10845","33810",5
"10846","33811",4
"10847","33812",2
"10848","33813",2
"10849","33815",9
"10850","33823",7
"10851","33825",8
"10852","33827",4
"10853","33830",8
"10854","33834",8
"10855","33837",5
"10856","33838",9
"10857","33839",8
"10858","33841",6
"10859","33843",7
"10860","33844",8
"10861","33847",7
"10862","33848",9
"10863","33849",5
"10864","33850",8
"10865","33851",3
"10866","33852",6
"10867","33853",10
"10868","33854",7
"10869","33855",NA
"10870","33856",2
"10871","33857",7
"10872","33859",7
"10873","33860",7
"10874","33865",6
"10875","33867",3
"10876","33868",6
"10877","33870",9
"10878","33872",3
"10879","33873",9
"10880","33875",1
"10881","33876",3
"10882","33877",6
"10883","33880",8
"10884","33881",8
"10885","33884",4
"10886","33890",7
"10887","33896",6
"10888","33897",4
"10889","33898",7
"10890","33901",9
"10891","33903",5
"10892","33904",4
"10893","33905",7
"10894","33907",9
"10895","33908",4
"10896","33909",5
"10897","33912",1
"10898","33913",2
"10899","33914",2
"10900","33916",10
"10901","33917",5
"10902","33919",3
"10903","33920",3
"10904","33921",2
"10905","33922",4
"10906","33924",6
"10907","33928",1
"10908","33930",5
"10909","33931",3
"10910","33935",9
"10911","33936",9
"10912","33944",1
"10913","33945",NA
"10914","33946",1
"10915","33947",2
"10916","33948",5
"10917","33950",3
"10918","33952",7
"10919","33953",3
"10920","33954",3
"10921","33955",3
"10922","33956",3
"10923","33957",1
"10924","33960",2
"10925","33965",1
"10926","33966",2
"10927","33967",6
"10928","33971",7
"10929","33972",6
"10930","33973",10
"10931","33974",8
"10932","33976",7
"10933","33980",5
"10934","33981",2
"10935","33982",5
"10936","33983",3
"10937","33990",5
"10938","33991",3
"10939","33993",5
"10940","34101",NA
"10941","34102",4
"10942","34103",2
"10943","34104",6
"10944","34105",2
"10945","34108",1
"10946","34109",3
"10947","34110",3
"10948","34112",5
"10949","34113",6
"10950","34114",4
"10951","34116",9
"10952","34117",3
"10953","34119",2
"10954","34120",3
"10955","34134",1
"10956","34135",3
"10957","34137",5
"10958","34138",4
"10959","34139",1
"10960","34140",5
"10961","34141",1
"10962","34142",10
"10963","34145",2
"10964","34201",1
"10965","34202",1
"10966","34203",5
"10967","34205",9
"10968","34207",9
"10969","34208",9
"10970","34209",3
"10971","34210",5
"10972","34211",1
"10973","34212",1
"10974","34215",1
"10975","34216",1
"10976","34217",2
"10977","34219",1
"10978","34221",5
"10979","34222",3
"10980","34223",2
"10981","34224",4
"10982","34228",1
"10983","34229",1
"10984","34231",5
"10985","34232",4
"10986","34233",3
"10987","34234",9
"10988","34235",3
"10989","34236",5
"10990","34237",7
"10991","34238",1
"10992","34239",3
"10993","34240",1
"10994","34241",1
"10995","34242",1
"10996","34243",3
"10997","34251",2
"10998","34266",9
"10999","34268",NA
"11000","34269",3
"11001","34275",2
"11002","34285",2
"11003","34286",3
"11004","34287",4
"11005","34288",3
"11006","34289",4
"11007","34291",1
"11008","34292",2
"11009","34293",2
"11010","34420",7
"11011","34428",8
"11012","34429",5
"11013","34431",5
"11014","34432",5
"11015","34433",5
"11016","34434",4
"11017","34436",6
"11018","34442",3
"11019","34445",NA
"11020","34446",3
"11021","34448",6
"11022","34449",7
"11023","34450",6
"11024","34452",5
"11025","34453",7
"11026","34461",5
"11027","34465",5
"11028","34470",9
"11029","34471",6
"11030","34472",8
"11031","34473",4
"11032","34474",8
"11033","34475",10
"11034","34476",2
"11035","34479",7
"11036","34480",5
"11037","34481",3
"11038","34482",7
"11039","34484",3
"11040","34488",7
"11041","34491",4
"11042","34498",7
"11043","34601",7
"11044","34602",6
"11045","34604",5
"11046","34606",6
"11047","34607",4
"11048","34608",6
"11049","34609",4
"11050","34610",6
"11051","34613",4
"11052","34614",3
"11053","34637",3
"11054","34638",2
"11055","34639",2
"11056","34652",7
"11057","34653",8
"11058","34654",5
"11059","34655",2
"11060","34661",3
"11061","34667",6
"11062","34668",8
"11063","34669",5
"11064","34677",4
"11065","34679",1
"11066","34681",2
"11067","34683",3
"11068","34684",3
"11069","34685",2
"11070","34688",4
"11071","34689",6
"11072","34690",8
"11073","34691",7
"11074","34695",2
"11075","34698",4
"11076","34705",6
"11077","34711",3
"11078","34714",6
"11079","34715",3
"11080","34731",5
"11081","34734",2
"11082","34736",6
"11083","34737",2
"11084","34739",7
"11085","34741",10
"11086","34743",7
"11087","34744",6
"11088","34746",6
"11089","34747",4
"11090","34748",7
"11091","34753",8
"11092","34756",3
"11093","34758",7
"11094","34759",6
"11095","34760",5
"11096","34761",6
"11097","34762",2
"11098","34769",8
"11099","34771",2
"11100","34772",3
"11101","34773",4
"11102","34785",2
"11103","34786",2
"11104","34787",4
"11105","34788",4
"11106","34797",2
"11107","34945",6
"11108","34946",8
"11109","34947",10
"11110","34949",2
"11111","34950",10
"11112","34951",5
"11113","34952",5
"11114","34953",4
"11115","34956",10
"11116","34957",4
"11117","34972",9
"11118","34974",7
"11119","34981",8
"11120","34982",8
"11121","34983",4
"11122","34984",3
"11123","34986",4
"11124","34987",2
"11125","34990",1
"11126","34994",6
"11127","34996",1
"11128","34997",4
"11129","35004",2
"11130","35005",7
"11131","35006",4
"11132","35007",3
"11133","35010",8
"11134","35013",NA
"11135","35014",6
"11136","35016",6
"11137","35019",6
"11138","35020",10
"11139","35022",3
"11140","35023",5
"11141","35031",7
"11142","35032",2
"11143","35033",6
"11144","35034",9
"11145","35035",3
"11146","35036",10
"11147","35040",2
"11148","35042",4
"11149","35043",1
"11150","35044",9
"11151","35045",8
"11152","35046",6
"11153","35049",6
"11154","35051",6
"11155","35052",9
"11156","35053",5
"11157","35054",4
"11158","35055",7
"11159","35057",4
"11160","35058",4
"11161","35060",5
"11162","35061",8
"11163","35062",4
"11164","35063",6
"11165","35064",9
"11166","35068",4
"11167","35070",9
"11168","35071",3
"11169","35072",8
"11170","35073",6
"11171","35074",5
"11172","35077",6
"11173","35078",6
"11174","35079",2
"11175","35080",1
"11176","35082",NA
"11177","35083",7
"11178","35085",7
"11179","35087",8
"11180","35089",7
"11181","35091",1
"11182","35094",4
"11183","35096",4
"11184","35097",4
"11185","35098",4
"11186","35111",2
"11187","35112",1
"11188","35114",2
"11189","35115",8
"11190","35116",2
"11191","35117",2
"11192","35118",5
"11193","35119",8
"11194","35120",3
"11195","35121",6
"11196","35124",1
"11197","35125",7
"11198","35126",3
"11199","35127",1
"11200","35128",5
"11201","35130",7
"11202","35131",7
"11203","35133",5
"11204","35135",5
"11205","35136",4
"11206","35139",8
"11207","35143",2
"11208","35146",3
"11209","35147",1
"11210","35148",8
"11211","35149",3
"11212","35150",9
"11213","35151",4
"11214","35160",9
"11215","35171",4
"11216","35172",6
"11217","35173",2
"11218","35175",5
"11219","35176",9
"11220","35178",7
"11221","35179",6
"11222","35180",4
"11223","35183",2
"11224","35184",8
"11225","35186",3
"11226","35187",NA
"11227","35188",5
"11228","35203",10
"11229","35204",10
"11230","35205",9
"11231","35206",10
"11232","35207",10
"11233","35208",9
"11234","35209",5
"11235","35210",6
"11236","35211",10
"11237","35212",10
"11238","35213",1
"11239","35214",6
"11240","35215",9
"11241","35216",4
"11242","35217",9
"11243","35218",10
"11244","35221",9
"11245","35222",8
"11246","35223",1
"11247","35224",8
"11248","35226",1
"11249","35228",9
"11250","35229",1
"11251","35233",9
"11252","35234",10
"11253","35235",6
"11254","35242",1
"11255","35243",2
"11256","35244",1
"11257","35254",9
"11258","35401",10
"11259","35404",9
"11260","35405",6
"11261","35406",1
"11262","35441",5
"11263","35442",9
"11264","35443",10
"11265","35444",4
"11266","35446",5
"11267","35447",8
"11268","35452",4
"11269","35453",6
"11270","35456",7
"11271","35457",NA
"11272","35458",2
"11273","35459",6
"11274","35460",5
"11275","35461",5
"11276","35462",9
"11277","35463",3
"11278","35464",9
"11279","35466",6
"11280","35469",2
"11281","35470",9
"11282","35473",5
"11283","35474",5
"11284","35475",1
"11285","35476",10
"11286","35477",2
"11287","35480",1
"11288","35481",8
"11289","35490",6
"11290","35501",9
"11291","35503",4
"11292","35504",5
"11293","35540",6
"11294","35541",5
"11295","35542",4
"11296","35543",8
"11297","35544",6
"11298","35545",4
"11299","35546",5
"11300","35548",6
"11301","35549",8
"11302","35550",7
"11303","35552",5
"11304","35553",7
"11305","35554",4
"11306","35555",7
"11307","35559",2
"11308","35563",8
"11309","35564",6
"11310","35565",7
"11311","35570",7
"11312","35571",4
"11313","35572",4
"11314","35574",3
"11315","35575",8
"11316","35576",4
"11317","35577",4
"11318","35578",6
"11319","35579",6
"11320","35580",5
"11321","35581",7
"11322","35582",8
"11323","35584",8
"11324","35585",3
"11325","35586",7
"11326","35587",5
"11327","35592",8
"11328","35593",4
"11329","35594",5
"11330","35601",9
"11331","35603",5
"11332","35610",3
"11333","35611",8
"11334","35613",3
"11335","35614",6
"11336","35615",NA
"11337","35616",6
"11338","35618",8
"11339","35619",5
"11340","35620",5
"11341","35621",4
"11342","35622",5
"11343","35630",9
"11344","35633",3
"11345","35634",3
"11346","35640",3
"11347","35643",5
"11348","35645",2
"11349","35646",5
"11350","35647",3
"11351","35648",3
"11352","35649",1
"11353","35650",8
"11354","35651",7
"11355","35652",3
"11356","35653",8
"11357","35654",7
"11358","35660",9
"11359","35661",3
"11360","35670",4
"11361","35671",7
"11362","35672",5
"11363","35673",5
"11364","35674",6
"11365","35677",5
"11366","35739",3
"11367","35740",8
"11368","35741",2
"11369","35744",7
"11370","35745",2
"11371","35746",4
"11372","35747",3
"11373","35748",3
"11374","35749",1
"11375","35750",4
"11376","35751",1
"11377","35752",5
"11378","35754",5
"11379","35755",2
"11380","35756",2
"11381","35757",2
"11382","35758",2
"11383","35759",1
"11384","35760",6
"11385","35761",4
"11386","35763",1
"11387","35764",8
"11388","35765",6
"11389","35766",5
"11390","35768",7
"11391","35769",3
"11392","35771",8
"11393","35772",8
"11394","35773",5
"11395","35774",1
"11396","35775",3
"11397","35776",5
"11398","35801",5
"11399","35802",4
"11400","35803",2
"11401","35805",10
"11402","35806",4
"11403","35808",4
"11404","35810",9
"11405","35811",5
